ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9523163,HX178391,03/09/2014 06:03:00 PM,051XX N KEELER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,1712,017,39,13,18,1147493,1933913,2014,03/12/2014 12:41:10 AM,41.974618885988896,-87.73300147347038,"(41.974618885988896, -87.73300147347038)"
9526571,HX180874,03/09/2014 06:00:00 PM,085XX S COMMERCIAL AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0423,004,10,46,06,1197588,1848974,2014,03/14/2014 12:40:45 AM,41.740433464619784,-87.55163365676695,"(41.740433464619784, -87.55163365676695)"
9524000,HX178837,03/09/2014 06:00:00 PM,011XX N HARDING AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1112,011,27,23,05,1149796,1907610,2014,04/01/2014 12:40:37 AM,41.902396677927776,-87.7252187043361,"(41.902396677927776, -87.7252187043361)"
9523061,HX178325,03/09/2014 06:00:00 PM,014XX W DEVON AVE,0560,ASSAULT,SIMPLE,STREET,false,true,2432,024,40,1,08A,1165745,1942657,2014,03/26/2014 12:40:14 AM,41.998242066834244,-87.66563260812018,"(41.998242066834244, -87.66563260812018)"
9524009,HX178842,03/09/2014 06:00:00 PM,012XX W 110TH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,true,2234,022,34,75,02,1170111,1831800,2014,03/19/2014 12:41:09 AM,41.69394624015806,-87.6528031677831,"(41.69394624015806, -87.6528031677831)"
9523453,HX178723,03/09/2014 06:00:00 PM,109XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0513,005,34,49,05,1176932,1832240,2014,03/14/2014 12:40:45 AM,41.695003066669635,-87.6278166681186,"(41.695003066669635, -87.6278166681186)"
9523412,HX178607,03/09/2014 06:00:00 PM,054XX S KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0822,008,14,63,14,1155938,1868179,2014,03/12/2014 12:41:10 AM,41.79407179508142,-87.70371993617897,"(41.79407179508142, -87.70371993617897)"
9523225,HX178483,03/09/2014 05:55:00 PM,011XX S CENTRAL PARK AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,false,false,1133,011,24,29,24,1152590,1894776,2014,03/12/2014 12:41:10 AM,41.867124045242825,-87.71529534118206,"(41.867124045242825, -87.71529534118206)"
9523079,HX178339,03/09/2014 05:55:00 PM,095XX S PRINCETON AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0511,005,21,49,18,1175998,1841758,2014,03/12/2014 12:41:10 AM,41.72114275067142,-87.63095207163308,"(41.72114275067142, -87.63095207163308)"
9523110,HX178347,03/09/2014 05:51:00 PM,016XX W 19TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,1234,012,25,31,04B,1165615,1890759,2014,03/12/2014 12:41:10 AM,41.855833762730946,-87.66759313627621,"(41.855833762730946, -87.66759313627621)"
9530151,HX178416,03/09/2014 05:50:00 PM,015XX E 65TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,false,false,0314,003,5,42,18,1187879,1862244,2014,03/19/2014 12:41:09 AM,41.777084050629846,-87.58678385639162,"(41.777084050629846, -87.58678385639162)"
9523027,HX178318,03/09/2014 05:49:00 PM,007XX N CICERO AVE,2026,NARCOTICS,POSS: PCP,SIDEWALK,true,false,1531,015,28,25,18,1144184,1904410,2014,03/12/2014 12:41:10 AM,41.89372283268068,-87.7459131712532,"(41.89372283268068, -87.7459131712532)"
9523065,HX178341,03/09/2014 05:49:00 PM,029XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1411,014,35,21,14,1156156,1918509,2014,03/31/2014 12:39:14 AM,41.932178324498906,-87.70156238991939,"(41.932178324498906, -87.70156238991939)"
9523089,HX178321,03/09/2014 05:49:00 PM,061XX S HALSTED ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0711,007,16,68,06,1172067,1863914,2014,03/12/2014 12:41:10 AM,41.78202878072266,-87.644700953073,"(41.78202878072266, -87.644700953073)"
9523058,HX178346,03/09/2014 05:47:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0833,008,13,65,06,1145766,1853739,2014,03/12/2014 12:41:10 AM,41.7546443643499,-87.74138513251502,"(41.7546443643499, -87.74138513251502)"
9523102,HX178399,03/09/2014 05:45:00 PM,119XX S EMERALD AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0524,005,34,53,06,1173517,1825498,2014,03/12/2014 12:41:10 AM,41.67657803418978,-87.64051852050093,"(41.67657803418978, -87.64051852050093)"
9523132,HX178322,03/09/2014 05:45:00 PM,079XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,0422,004,7,46,08B,1197169,1852958,2014,03/12/2014 12:41:10 AM,41.75137629400808,-87.55303642618253,"(41.75137629400808, -87.55303642618253)"
9523140,HX178361,03/09/2014 05:43:00 PM,011XX S FRANCISCO AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,1135,011,28,29,26,1157159,1894907,2014,03/12/2014 12:41:10 AM,41.86739203241241,-87.69851828748718,"(41.86739203241241, -87.69851828748718)"
9523066,HX178333,03/09/2014 05:41:00 PM,109XX S VINCENNES AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2234,022,34,75,18,1167721,1831956,2014,03/12/2014 12:41:10 AM,41.69442581407441,-87.66154911665998,"(41.69442581407441, -87.66154911665998)"
9523039,HX178310,03/09/2014 05:40:00 PM,025XX N LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2515,025,31,19,18,1140670,1916155,2014,03/12/2014 12:41:10 AM,41.92601773509208,-87.7585300071786,"(41.92601773509208, -87.7585300071786)"
9523100,HX178304,03/09/2014 05:40:00 PM,082XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0631,006,8,44,08B,1184047,1850229,2014,03/12/2014 12:41:10 AM,41.74420413611614,-87.60120658172752,"(41.74420413611614, -87.60120658172752)"
9523228,HX178537,03/09/2014 05:39:00 PM,031XX N HARLEM AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,2511,025,36,17,06,1127489,1920192,2014,04/01/2014 12:40:37 AM,41.93732801737085,-87.80687364434318,"(41.93732801737085, -87.80687364434318)"
9523034,HX178294,03/09/2014 05:35:00 PM,003XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,1512,015,29,25,26,1138946,1901626,2014,03/12/2014 12:41:10 AM,41.88617998147819,-87.76521854294964,"(41.88617998147819, -87.76521854294964)"
9523098,HX178329,03/09/2014 05:34:00 PM,006XX S CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,1131,011,24,25,18,1144534,1896738,2014,03/12/2014 12:41:10 AM,41.87266336717756,-87.74482095204716,"(41.87266336717756, -87.74482095204716)"
9524751,HX179538,03/09/2014 05:30:00 PM,007XX E 74TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0323,003,6,69,03,1182808,1856082,2014,04/10/2014 12:40:25 AM,41.760294222249854,-87.60556495494264,"(41.760294222249854, -87.60556495494264)"
9523026,HX178287,03/09/2014 05:30:00 PM,042XX S ROCKWELL ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0921,009,12,58,26,1159778,1876456,2014,03/15/2014 12:39:25 AM,41.81670690503053,-87.68941136211882,"(41.81670690503053, -87.68941136211882)"
9523115,HX178305,03/09/2014 05:30:00 PM,026XX W EVERGREEN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1423,014,26,24,08A,1158238,1908911,2014,03/12/2014 12:41:10 AM,41.90579832905381,-87.6941741773781,"(41.90579832905381, -87.6941741773781)"
9523049,HX178326,03/09/2014 05:30:00 PM,072XX S MORGAN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0733,007,17,68,06,1170932,1856981,2014,03/12/2014 12:41:10 AM,41.763028656110116,-87.64906438712089,"(41.763028656110116, -87.64906438712089)"
9523211,HX178302,03/09/2014 05:26:00 PM,062XX N GLENWOOD AVE,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,true,false,2433,024,40,77,04B,1165803,1941530,2014,03/12/2014 12:41:10 AM,41.99514831156804,-87.66545158277627,"(41.99514831156804, -87.66545158277627)"
9523129,HX178313,03/09/2014 05:20:00 PM,133XX S CORLISS AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CHA APARTMENT,false,false,0533,005,9,54,04A,1184006,1817476,2014,03/30/2014 12:39:29 AM,41.65432665527359,-87.60237533790864,"(41.65432665527359, -87.60237533790864)"
9524136,HX179133,03/09/2014 05:15:00 PM,051XX S CALUMET AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0231,002,3,40,06,1179319,1871211,2014,03/12/2014 12:41:10 AM,41.80188998404238,-87.61789076952188,"(41.80188998404238, -87.61789076952188)"
9523162,HX178439,03/09/2014 05:15:00 PM,065XX S LANGLEY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,0321,003,20,42,26,1182065,1861508,2014,03/12/2014 12:41:10 AM,41.77520092280684,-87.60812036467698,"(41.77520092280684, -87.60812036467698)"
9523030,HX178306,03/09/2014 05:10:00 PM,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0111,001,42,32,11,1176306,1901078,2014,03/12/2014 12:41:10 AM,41.883915577052825,-87.62804105405483,"(41.883915577052825, -87.62804105405483)"
9523048,HX178317,03/09/2014 05:02:00 PM,017XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2531,025,29,25,08B,1138742,1910963,2014,03/12/2014 12:41:10 AM,41.9118055512557,-87.76574084315499,"(41.9118055512557, -87.76574084315499)"
9523173,HX178323,03/09/2014 05:00:00 PM,016XX E 95TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,PARKING LOT/GARAGE(NON.RESID.),false,true,0431,004,7,51,26,1189079,1842276,2014,03/20/2014 12:38:50 AM,41.72226134308478,-87.5830230950916,"(41.72226134308478, -87.5830230950916)"
9526345,HX180729,03/09/2014 05:00:00 PM,005XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1834,018,42,8,06,1177296,1904084,2014,03/14/2014 12:40:45 AM,41.892141811480364,-87.6243145133933,"(41.892141811480364, -87.6243145133933)"
9523088,HX178296,03/09/2014 05:00:00 PM,030XX W 47TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0922,009,14,58,08A,1156795,1873366,2014,03/14/2014 12:40:45 AM,41.80828836151936,-87.70043728419822,"(41.80828836151936, -87.70043728419822)"
9524441,HX179106,03/09/2014 05:00:00 PM,044XX S KOMENSKY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0815,008,14,57,26,1150136,1874747,2014,03/14/2014 12:40:45 AM,41.81220999379921,-87.72482531457801,"(41.81220999379921, -87.72482531457801)"
9524617,HX179324,03/09/2014 05:00:00 PM,062XX S WHIPPLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0823,008,15,66,14,1157084,1863026,2014,03/13/2014 12:40:30 AM,41.77990812119239,-87.69965684268794,"(41.77990812119239, -87.69965684268794)"
9524151,HX178705,03/09/2014 05:00:00 PM,043XX S KEATING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0815,008,23,56,14,1145465,1875166,2014,03/12/2014 12:41:10 AM,41.81344927715736,-87.74194814796135,"(41.81344927715736, -87.74194814796135)"
9523394,HX178587,03/09/2014 05:00:00 PM,004XX N WABASH AVE,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,1834,018,42,8,06,1176705,1903079,2014,03/12/2014 12:41:10 AM,41.88939742027822,-87.62651538068957,"(41.88939742027822, -87.62651538068957)"
9526787,HX180631,03/09/2014 05:00:00 PM,015XX E 73RD PL,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0324,003,5,43,02,1187537,1856596,2014,03/29/2014 12:39:43 AM,41.76159359140168,-87.58821697913082,"(41.76159359140168, -87.58821697913082)"
9526671,HX180861,03/09/2014 05:00:00 PM,014XX W ERIE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,false,1215,012,27,24,20,1166857,1904503,2014,03/26/2014 12:40:14 AM,41.89352188475783,-87.662640207447,"(41.89352188475783, -87.662640207447)"
9537836,HX191466,03/09/2014 05:00:00 PM,018XX N MAUD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1811,018,32,7,06,1169210,1912430,2014,03/25/2014 12:39:08 AM,41.91522325793222,-87.65376787790824,"(41.91522325793222, -87.65376787790824)"
9523209,HX178504,03/09/2014 04:53:00 PM,118XX S EMERALD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0524,005,34,53,08A,1173483,1826575,2014,03/28/2014 12:40:24 AM,41.67953424647286,-87.64061127576049,"(41.67953424647286, -87.64061127576049)"
9523024,HX178261,03/09/2014 04:50:00 PM,022XX W MADISON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,false,false,1223,012,2,28,14,1161681,1900026,2014,03/12/2014 12:41:10 AM,41.88134607117195,-87.68177466380044,"(41.88134607117195, -87.68177466380044)"
9523170,HX178277,03/09/2014 04:50:00 PM,002XX S CLINTON ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,true,false,0121,001,2,28,08B,1172733,1898948,2014,04/06/2014 12:38:43 AM,41.878150549590295,-87.64122441971361,"(41.878150549590295, -87.64122441971361)"
9523005,HX178273,03/09/2014 04:45:00 PM,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,true,false,0111,001,42,32,11,1176306,1901078,2014,03/12/2014 12:41:10 AM,41.883915577052825,-87.62804105405483,"(41.883915577052825, -87.62804105405483)"
9529656,HX183480,03/09/2014 04:45:00 PM,045XX N LINCOLN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1911,019,47,4,14,1160510,1929888,2014,03/22/2014 12:39:11 AM,41.9633138014091,-87.68524581232892,"(41.9633138014091, -87.68524581232892)"
9523063,HX178290,03/09/2014 04:45:00 PM,002XX W 26TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0914,009,11,34,14,1174834,1887105,2014,03/12/2014 12:41:10 AM,41.84560578286494,-87.63386438614673,"(41.84560578286494, -87.63386438614673)"
9523044,HX178250,03/09/2014 04:42:00 PM,052XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,true,true,2532,025,37,25,14,1141018,1910091,2014,03/12/2014 12:41:10 AM,41.90937105046944,-87.75740089817259,"(41.90937105046944, -87.75740089817259)"
9523122,HX178284,03/09/2014 04:39:00 PM,078XX S COTTAGE GROVE AVE,1235,DECEPTIVE PRACTICE,UNLAWFUL USE OF RECORDED SOUND,RESTAURANT,true,false,0624,006,6,69,11,1182890,1852921,2014,03/12/2014 12:41:10 AM,41.751618207467686,-87.60536245630973,"(41.751618207467686, -87.60536245630973)"
9523146,HX178319,03/09/2014 04:37:00 PM,025XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,true,false,0913,009,11,60,06,1171105,1887523,2014,03/12/2014 12:41:10 AM,41.84683533724424,-87.6475371131598,"(41.84683533724424, -87.6475371131598)"
9523074,HX178247,03/09/2014 04:35:00 PM,034XX W CHICAGO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),GROCERY FOOD STORE,true,false,1121,011,27,23,18,1153001,1905155,2014,03/12/2014 12:41:10 AM,41.89559697511847,-87.71351130572633,"(41.89559697511847, -87.71351130572633)"
9523041,HX178275,03/09/2014 04:30:00 PM,079XX S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0621,006,17,71,06,1172302,1852338,2014,03/12/2014 12:41:10 AM,41.7502576631449,-87.64417942358659,"(41.7502576631449, -87.64417942358659)"
9528126,HX182486,03/09/2014 04:30:00 PM,087XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0412,004,8,48,07,1188285,1847230,2014,04/02/2014 12:41:31 AM,41.735874588592736,-87.58577376890351,"(41.735874588592736, -87.58577376890351)"
9523606,HX178736,03/09/2014 04:30:00 PM,004XX N ARTESIAN AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,true,1221,012,27,24,06,1159956,1902824,2014,03/24/2014 12:41:18 AM,41.88905979491695,-87.6880315271,"(41.88905979491695, -87.6880315271)"
9525788,HX179640,03/09/2014 04:30:00 PM,036XX N PINE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1925,019,46,6,11,1171130,1924939,2014,03/21/2014 12:39:35 AM,41.94950653149815,-87.64634580969653,"(41.94950653149815, -87.64634580969653)"
9524737,HX179703,03/09/2014 04:30:00 PM,020XX S CLARK ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0131,001,3,33,06,1175863,1890332,2014,03/13/2014 12:40:30 AM,41.85443784684809,-87.62999109385682,"(41.85443784684809, -87.62999109385682)"
9523067,HX178249,03/09/2014 04:30:00 PM,004XX W DIVERSEY PKWY,1330,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,true,false,1934,019,44,6,26,1172850,1918939,2014,03/12/2014 12:41:10 AM,41.93300431471014,-87.64020171653502,"(41.93300431471014, -87.64020171653502)"
9522989,HX178235,03/09/2014 04:27:00 PM,0000X S CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1113,011,28,25,18,1144435,1899423,2014,03/12/2014 12:41:10 AM,41.880033198763805,-87.74511687107176,"(41.880033198763805, -87.74511687107176)"
9523004,HX178246,03/09/2014 04:26:00 PM,003XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,0113,001,2,32,11,1176386,1898854,2014,03/12/2014 12:41:10 AM,41.87781098977533,-87.62781442588143,"(41.87781098977533, -87.62781442588143)"
9523148,HX178331,03/09/2014 04:25:00 PM,017XX N LOTUS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,2532,025,37,25,15,1139756,1911054,2014,03/12/2014 12:41:10 AM,41.91203679171395,-87.76201343151196,"(41.91203679171395, -87.76201343151196)"
9523174,HX178396,03/09/2014 04:20:00 PM,061XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0712,007,16,68,08B,1170652,1864304,2014,03/25/2014 12:39:08 AM,41.783129965846484,-87.64987733856044,"(41.783129965846484, -87.64987733856044)"
9523013,HX178264,03/09/2014 04:15:00 PM,050XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0224,002,3,38,06,1178492,1871669,2014,03/12/2014 12:41:10 AM,41.80316562673504,-87.6209097579807,"(41.80316562673504, -87.6209097579807)"
9523114,HX178229,03/09/2014 04:15:00 PM,083XX S STEWART AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0622,006,21,44,06,1175120,1849560,2014,03/16/2014 12:38:23 PM,41.74257208149134,-87.63393578139582,"(41.74257208149134, -87.63393578139582)"
9522975,HX178236,03/09/2014 04:14:00 PM,046XX N CENTRAL PARK AVE,1200,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,STREET,true,false,1723,017,33,14,13,1151592,1930581,2014,03/12/2014 12:41:10 AM,41.965395851456236,-87.71801608815719,"(41.965395851456236, -87.71801608815719)"
9523220,HX178491,03/09/2014 04:14:00 PM,0000X E ROOSEVELT RD,0820,THEFT,$500 AND UNDER,DRUG STORE,false,false,0123,001,2,32,06,1176544,1895107,2014,03/15/2014 12:39:25 AM,41.86752542918532,-87.62734745369652,"(41.86752542918532, -87.62734745369652)"
9523064,HX178308,03/09/2014 04:10:00 PM,0000X W 44TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0215,002,3,38,08B,1176656,1875883,2014,04/03/2014 12:40:46 AM,41.81477078990192,-87.62751625598821,"(41.81477078990192, -87.62751625598821)"
9523025,HX178226,03/09/2014 04:05:00 PM,064XX S CLAREMONT AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0825,008,15,66,04B,1161804,1862048,2014,03/30/2014 12:39:29 AM,41.77712760492802,-87.6823796956668,"(41.77712760492802, -87.6823796956668)"
9523003,HX178256,03/09/2014 04:05:00 PM,006XX N CICERO AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1111,011,28,25,18,1144281,1903915,2014,03/12/2014 12:41:10 AM,41.89236267289301,-87.74556937252976,"(41.89236267289301, -87.74556937252976)"
9524741,HX179708,03/09/2014 04:00:00 PM,027XX N NEVA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2512,025,36,18,14,1127904,1917664,2014,03/13/2014 12:40:30 AM,41.93038387009228,-87.80540562964455,"(41.93038387009228, -87.80540562964455)"
9523016,HX178260,03/09/2014 04:00:00 PM,008XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,STREET,false,false,1232,012,25,28,08A,1171185,1894968,2014,03/28/2014 12:40:24 AM,41.86726325695971,-87.64702511991165,"(41.86726325695971, -87.64702511991165)"
9523086,HX178372,03/09/2014 04:00:00 PM,006XX N LEAVITT ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1221,012,26,24,03,1161591,1904009,2014,03/16/2014 12:39:45 AM,41.89227763608765,-87.68199412823323,"(41.89227763608765, -87.68199412823323)"
9524647,HX178215,03/09/2014 03:55:00 PM,055XX W DRUMMOND PL,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,2514,025,30,19,08A,1138844,1917027,2014,03/14/2014 12:40:45 AM,41.92844399052183,-87.76521853788019,"(41.92844399052183, -87.76521853788019)"
9523029,HX178251,03/09/2014 03:53:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0833,008,13,65,06,1145766,1853739,2014,03/12/2014 12:41:10 AM,41.7546443643499,-87.74138513251502,"(41.7546443643499, -87.74138513251502)"
9522984,HX178208,03/09/2014 03:49:00 PM,047XX S KILBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0815,008,23,57,08B,1147199,1872802,2014,03/12/2014 12:41:10 AM,41.80692918531259,-87.73564795197137,"(41.80692918531259, -87.73564795197137)"
9523009,HX178197,03/09/2014 03:48:00 PM,002XX E GARFIELD BLVD,0460,BATTERY,SIMPLE,APARTMENT,true,false,0231,002,3,40,08B,1178600,1868635,2014,03/12/2014 12:41:10 AM,41.794837594689454,-87.620605934936,"(41.794837594689454, -87.620605934936)"
9523054,HX178237,03/09/2014 03:48:00 PM,013XX N CLEVELAND AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1821,018,27,8,26,1172789,1909123,2014,03/12/2014 12:41:10 AM,41.90607011301243,-87.64071722540989,"(41.90607011301243, -87.64071722540989)"
9523245,HX178460,03/09/2014 03:45:00 PM,132XX S AVENUE O,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0433,004,10,55,08B,1201121,1817730,2014,03/19/2014 12:41:09 AM,41.654608347043954,-87.53974419936922,"(41.654608347043954, -87.53974419936922)"
9522990,HX178228,03/09/2014 03:45:00 PM,006XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1532,015,28,25,08B,1142213,1903552,2014,03/16/2014 12:39:45 AM,41.89140517980509,-87.75317338590864,"(41.89140517980509, -87.75317338590864)"
9523046,HX178220,03/09/2014 03:43:00 PM,044XX W GRAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2533,025,37,23,06,1146276,1910595,2014,03/12/2014 12:41:10 AM,41.910655574266364,-87.73807226060777,"(41.910655574266364, -87.73807226060777)"
9526477,HX180915,03/09/2014 03:43:00 PM,055XX S EVERETT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,0235,002,5,41,26,1188949,1868514,2014,03/21/2014 12:39:35 AM,41.794263844972775,-87.58266064096846,"(41.794263844972775, -87.58266064096846)"
9523045,HX178166,03/09/2014 03:35:00 PM,104XX S CHRISTIANA AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,2211,022,19,74,18,1155884,1835270,2014,03/12/2014 12:41:10 AM,41.70376521921349,-87.70479947878825,"(41.70376521921349, -87.70479947878825)"
9523019,HX178186,03/09/2014 03:31:00 PM,076XX S ASHLAND AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,true,false,0612,006,17,71,08B,1167043,1854018,2014,03/12/2014 12:41:10 AM,41.754981790984836,-87.66340284961163,"(41.754981790984836, -87.66340284961163)"
9523201,HX178199,03/09/2014 03:30:00 PM,046XX N MAJOR AVE,0460,BATTERY,SIMPLE,STREET,false,false,1622,016,38,15,08B,1137469,1930044,2014,03/26/2014 12:40:14 AM,41.96418884482899,-87.7699568643345,"(41.96418884482899, -87.7699568643345)"
9522968,HX178188,03/09/2014 03:30:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2533,025,37,25,06,1144852,1910261,2014,03/12/2014 12:41:10 AM,41.909766042528794,-87.74331201064736,"(41.909766042528794, -87.74331201064736)"
9523010,HX178200,03/09/2014 03:29:00 PM,035XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0212,002,4,35,03,1179348,1881845,2014,03/17/2014 12:39:52 AM,41.83106988738589,-87.61745951725543,"(41.83106988738589, -87.61745951725543)"
9523031,HX178307,03/09/2014 03:27:00 PM,079XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0612,006,21,71,18,1167091,1852193,2014,03/12/2014 12:41:10 AM,41.74997271157505,-87.66327902979907,"(41.74997271157505, -87.66327902979907)"
9522944,HX178172,03/09/2014 03:27:00 PM,001XX E PEARSON ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,true,false,1833,018,42,8,26,1177526,1906113,2014,03/12/2014 12:41:10 AM,41.89770426578387,-87.6234081753756,"(41.89770426578387, -87.6234081753756)"
